release_year,production_companies,vote_average
2014,Sony Pictures Entertainment (SPE),6.1015625
2014,Overbrook Entertainment,6.1015625
2014,Icon Productions,6.6015625
2014,Sobini Films,6.6015625
2014,Twentieth Century Fox Film Corporation,7.30078125
2014,Reel FX Creative Studios,7.30078125
2014,Twentieth Century Fox Animation,7.30078125
2014,Chatrone,7.30078125
2014,The Weinstein Company,7.1015625
2014,Crescendo Productions,7.1015625
2014,Chernin Entertainment,7.1015625
2014,Goldenlight Films,7.1015625
2014,DreamWorks SKG,6.19921875
2014,Reliance Entertainment,6.19921875
2014,Bandito Brothers,6.19921875
2014,Touchstone Pictures,6.19921875
2014,Electronic Arts,6.19921875
2014,Demarest Films,6.30078125
2014,Flynn Picture Company,6.30078125
2014,Maguire Entertainment,5.19921875
2014,Millennium Films,5.19921875
2014,Material Pictures,5.19921875
2014,Film i VÃ¤st,5.19921875
2014,Filmgate Films,5.19921875
2014,Amblin Entertainment,7.19921875
2014,Harpo Films,7.19921875
2014,Participant Media,7.19921875
2014,Imagenation Abu Dhabi FZ,7.19921875
2014,Reliance Entertainment,7.19921875
2014,Laika Entertainment,6.6015625
2014,The Weinstein Company,6.80078125
2014,Silverwood Films,6.80078125
2014,Electric City Entertainment,6.80078125
2014,Tim Burton Productions,6.80078125
2014,Grindstone Entertainment Group,4.6015625
2014,Emmett/Furla Films,4.6015625
2014,Oasis Films,4.6015625
2014,Aperture Entertainment,4.6015625
2014,Cowboy Films,6.30078125
2014,Film4,6.30078125
2014,Focus Features,6.30078125
2014,Irish Film Board,8.0
2014,Digital Graphics,8.0
2014,Big Farm,8.0
2014,Cartoon Saloon,8.0
2014,Super Productions,8.0
2014,Marvel Studios,7.1015625
2014,Automatik Entertainment,5.80078125
2014,Low Spark Films,5.80078125
2014,Why Not Productions,6.1015625
2014,Wild Bunch,6.1015625
2014,Desperate Pictures,6.1015625
2014,Orange Studios,6.1015625
2014,New Line Cinema,5.69921875
2014,Village Roadshow Pictures,5.69921875
2014,Broken Road Productions,5.69921875
2014,Media Max Productions,4.3984375
2014,22h22,4.3984375
2014,Notorious Films,4.3984375
2014,Wonderland Sound and Vision,6.0
2014,EuropaCorp,6.0
2014,Relativity Media,6.0
2014,3DTK,6.0
2014,Feelgood Entertainment,6.0
2014,Walt Disney Pictures,5.8984375
2014,DisneyToon Studios,5.8984375
2014,Prana Studios,5.8984375
2014,Prana Animation Studios,5.8984375
2014,Screen Yorkshire,6.6015625
2014,British Film Institute (BFI),6.6015625
2014,Creative Scotland,6.6015625
2014,Film4,6.6015625
2014,Warp Films,6.6015625
2014,Open Road Films,5.3984375
2014,QED International,5.3984375
2014,Albert S. Ruddy Productions,5.3984375
2014,Crave Films,5.3984375
2014,Roth Films,5.3984375
2014,Media Rights Capital,5.8984375
2014,Fuzzy Door Productions,5.8984375
2014,Bluegrass Films,5.8984375
2014,RGB Media,5.8984375
2014,Code Entertainment,5.30078125
2014,Solution Entertainment Group,5.30078125
2014,Freedom Media,5.30078125
2014,Siren Digital - Hollywood,5.30078125
2014,Element Pictures,6.80078125
2014,Film4,6.80078125
2014,Runaway Fridge Productions,6.80078125
2014,Gotham Group,6.69921875
2014,Upload Films,6.69921875
2014,GNK Productions,6.69921875
2014,Rough House Pictures,6.69921875
2014,Young Gang,6.69921875
2014,Sony Pictures,5.80078125
2014,Screen Gems,5.80078125
2014,Killer Films,7.5
2014,Big Indie Pictures,7.5
2014,Backup Media,7.5
2014,BSM Studio,7.5
2014,Legendary Pictures,6.1015625
2014,Likely Story,6.5
2014,Media Rights Capital,6.5
2014,Annapurna Pictures,6.5
2014,Wonderland Sound and Vision,5.6015625
2014,Voltage Pictures,5.6015625
2014,Universal Pictures,6.6015625
2014,Fake Empire,6.6015625
2014,Bluegrass Films,6.6015625
2014,Porchlight Films,6.0
2014,FilmNation Entertainment,6.0
2014,Screen Australia,6.0
2014,Screen NSW,6.0
2014,Blue-Tongue Films,6.0
2014,Screen Gems,6.19921875
2014,Will Packer Productions,6.19921875
2014,Silver State Production Services,6.19921875
2014,Qwerty Films,6.8984375
2014,Alliance Films,6.8984375
2014,Canal+,6.8984375
2014,TF1 Droits Audiovisuels,6.8984375
2014,Scope Pictures,6.8984375
2014,Timnick Films,5.3984375
2014,StudioCanal,5.3984375
2014,Working Title Films,5.3984375
2014,Lakeshore Entertainment,5.69921875
2014,Sidney Kimmel Entertainment,5.69921875
2014,FilmDistrict,5.69921875
2014,Rhombus Media,6.6015625
2014,Roxbury Pictures,6.6015625
2014,micro_scope,6.6015625
2014,Mecanismo Films,6.6015625
2014,A24,6.6015625
2014,New Line Cinema,5.6015625
2014,The Safran Company,5.6015625
2014,Evergreen Media Group,5.6015625
2014,RatPac-Dune Entertainment,5.6015625
2014,FatFree Films,3.30078125
2014,Zweites Deutsches Fernsehen (ZDF),5.6015625
2014,Screen Australia,5.6015625
2014,Screen NSW,5.6015625
2014,Flying Bark Productions,5.6015625
2014,Fish Blowing Bubbles,5.6015625
2014,Lakeshore Entertainment,5.1015625
2014,Sidney Kimmel Entertainment,5.1015625
2014,Lionsgate,5.1015625
2014,Hopscotch Films,5.1015625
2014,Treehouse Pictures,6.0
2014,Tribeca Film,6.3984375
2014,Summit Entertainment,6.5
2014,Lionsgate,6.5
2014,Canal+,5.80078125
2014,EuropaCorp,5.80078125
2014,CinÃ©+,5.80078125
2014,D8,5.80078125
2014,South Australian Film Corporation,6.5
2014,Screen Australia,6.5
2014,Smoking Gun Productions,6.5
2014,Causeway Films,6.5
2014,New Line Cinema,5.1015625
2014,Gary Sanchez Productions,5.1015625
2014,Informant Media,6.5
2014,Informant Films,6.5
2014,2929 Productions,5.3984375
2014,Nick Wechsler Productions,5.3984375
2014,Chockstone Pictures,5.3984375
2014,BBC Films,7.0
2014,Heyday Films,7.0
2014,NGN Productions,4.30078125
2014,Glacier Films,4.30078125
2014,Maple Leaf Finance Primeredian Entertainment,4.30078125
2014,Giant Ape Media,4.3984375
2014,SC Films International,4.3984375
2014,Duplass Brothers Productions,6.69921875
2014,Venture Forth,6.69921875
2014,BBC Films,6.30078125
2014,Carnival Films,6.30078125
2014,Heyday Films,6.30078125
2014,Darius Films,5.69921875
2014,Manis Film,5.69921875
2014,Breaking Ball Films,5.69921875
2014,Stage 6 Films,5.69921875
2014,Village Roadshow Pictures,5.8984375
2014,Weed Road Pictures,5.8984375
2014,Warner Bros.,5.8984375
2014,Calamity Films,7.69921875
2014,Anonymous Content,6.1015625
2014,Merced Media Partners,6.1015625
2014,PenLife Media,6.1015625
2014,HanWay Films,6.6015625
2014,Snoot Entertainment,6.6015625
2014,MJW Films,6.1015625
2014,Ocean Blue Entertainment,6.1015625
2014,Next Wednesday Productions,5.3984375
2014,Voltage Pictures,5.3984375
2014,Film Science,6.69921875
2014,The Lab Of Madness,6.69921875
2014,Neighborhood Watch,6.69921875
2014,Paradise City,6.69921875
2014,Irish Dreamtime,5.5
2014,Das Films,5.5
2014,Envision Entertainment,5.5
2014,Knightsbridge Entertainment,5.5
2014,PalmStar Media,5.5
2014,Hopscotch Features,6.80078125
2014,RatPac Entertainment,6.80078125
2014,Seven West Media,6.80078125
2014,Fear of God Films,6.80078125
2014,Seven Group Holdings,6.80078125
2014,Worldview Entertainment,4.80078125
2014,Dragonfly Entertainment,4.80078125
2014,Sobras International Pictures,4.80078125
2014,Top Hat Releasing,4.80078125
2014,BH Tilt,4.80078125
2014,Perdido Productions,6.30078125
2014,Harbor Picture Company,6.30078125
2014,Distant Horizons,4.19921875
2014,Videovision Entertainment,4.19921875
2014,Detalle Films,4.19921875
2014,Walt Disney Pictures,6.19921875
2014,21 Laps Entertainment,6.19921875
2014,"Jim Henson Company, The",6.19921875
2014,Spring Creek Productions,6.5
2014,21 Laps Entertainment,6.5
2014,Warner Bros.,6.5
2014,The Javelina Film Company,6.19921875
2014,EuropaCorp,6.19921875
2014,Ithaca Pictures,6.19921875
2014,Media House Capital,6.1015625
2014,Altitude Film Entertainment,6.1015625
2014,Daydream Productions,6.1015625
2014,Bridle Path Films,6.1015625
2014,Southern Light Films,6.1015625
2014,Backup Media,6.30078125
2014,Paradise City,6.30078125
2014,BSM Studio,6.30078125
2014,Bullet Pictures,6.30078125
2014,British Film Institute (BFI),6.3984375
2014,Alcove Entertainment,6.3984375
2014,Attercop Productions,6.3984375
2014,Open Road Films,5.3984375
2014,Gulfstream Pictures,5.3984375
2014,Red Rover International,5.3984375
2014,ToonBox Entertainment,5.3984375
2014,SC Films International,5.6015625
2014,Baumgarten Management and Productions (BMP),5.6015625
2014,Thorbak,5.6015625
2014,SC International Pictures,5.6015625
2014,Thor Pictures,5.6015625
2014,Wild Bunch,5.1015625
2014,Sayaka Producciones Audiovisuales,5.1015625
2014,Apaches Entertainment,5.1015625
2014,La Panda,5.1015625
2014,Atresmedia Cine,5.1015625
2014,Head Gear Films,5.19921875
2014,Altitude Film Entertainment,5.19921875
2014,Film House Germany,5.19921875
2014,Metrol Technology,5.19921875
2014,Ketchup Entertainment,5.19921875
2014,Red Granite Pictures,5.0
2014,TinRes Entertainment,5.0
2014,Cinedigm,5.0
2014,Warner Bros.,6.69921875
2014,"Screen Gems, Inc.",5.80078125
2014,Rainforest Films,5.80078125
2014,Olive Bridge Entertainment,5.80078125
2014,Walt Disney Pictures,6.6015625
2014,Double Feature Films,6.30078125
2014,Wild Bunch,6.30078125
2014,Worldview Entertainment,6.30078125
2014,Paper Street Films,7.0
2014,Bad Robot,7.0
2014,Park Pictures,7.0
2014,KGB Media,7.0
2014,Benaroya Pictures,3.5
2014,Keep Your Head Productions,3.5
2014,Duplass Brothers Productions,5.0
2014,Burn Later Productions,5.0
2014,Through Films,5.0
2014,Cinetel Films,3.30078125
2014,Zodiac Pictures,3.30078125
2014,Wonderland Sound and Vision,6.30078125
2014,G4 Productions,6.30078125
2014,Nutmeg Film Productions,6.30078125
2014,Scottish Screen,6.0
2014,UK Film Council,6.0
2014,FilmNation Entertainment,6.0
2014,Nick Wechsler Productions,6.0
2014,Creative Scotland,6.0
2014,Warner Bros.,6.30078125
2014,Warner Bros. Interactive Entertainment,6.30078125
2014,Rob Thomas Productions,6.30078125
2014,Wild Bunch,6.8984375
2014,Erfttal Film,6.8984375
2014,Film Afrika Worldwide,6.8984375
2014,Head Gear Films,6.8984375
2014,Metrol Technology,6.8984375
2014,Hearst Entertainment Productions,5.80078125
2014,LightWorkers Media,5.80078125
2014,Atlas Films,7.30078125
2014,Warner Bros. Animation,7.3984375
2014,Warner Premiere,7.3984375
2014,DC Entertainment,7.3984375
2014,WhiteFlame Productions,6.5
2014,DC Comics,7.0
2014,Warner Bros. Animation,7.0
2014,DC Entertainment,7.0
2014,Le Pacte,5.69921875
2014,Zanuck Independent,5.69921875
2014,Voltage Pictures,5.69921875
2014,MediaPro Pictures,5.69921875
2014,Zephyr Films,5.69921875
2014,Semi-Professional,6.3984375
2014,Reno Productions,5.30078125
2014,Mandalay Pictures,6.19921875
2014,Affirm Films,6.19921875
2014,BBC Films,6.30078125
2014,Carnival Films,6.30078125
2014,Heyday Films,6.30078125
2014,Masterpiece,6.30078125
2014,Beagle Pug Films,6.30078125
2014,Pixar Animation Studios,6.8984375
2014,Walt Disney Animation Studios,8.0
2014,HanWay Films,5.8984375
2014,British Film Institute (BFI),5.8984375
2014,Blueprint Pictures,5.8984375
2014,New Artists Alliance,4.30078125
2014,Caliber Media Company,4.30078125
2014,NightSky Productions,4.30078125
2014,Gaumont,5.69921875
2014,TF1 Films Productions,5.69921875
2014,Lucky Red,5.69921875
2014,Canal+,5.69921875
2014,uFilm,5.69921875
2014,Media House Capital,5.19921875
2014,Unified Pictures,5.19921875
2014,Decoding Annie Parker,5.19921875
2014,Ozymandias Productions,5.19921875
2014,Head Gear Films,6.19921875
2014,Spectrum Films,6.19921875
2014,See Pictures,6.19921875
2014,Metrol Technology,6.19921875
2014,Night and Day Pictures,7.19921875
2014,Bellwether Pictures,7.19921875
2014,Silver Nitrate Films,5.69921875
2014,Sense and Sensibility Ventures,5.69921875
2014,Big Talk Productions,5.80078125
2014,TinRes Entertainment,4.3984375
2014,Over Under Media,4.3984375
2014,Hammer Film Productions,5.1015625
2014,Exclusive Media Group,5.1015625
2014,Travelling Picture Show Company,5.1015625
2014,Hannibal Pictures,5.19921875
2014,Marco Polo Production,5.19921875
2014,Patriot Pictures,5.19921875
2014,Vocal Yokels,5.19921875
2014,Senator Film Produktion,6.30078125
2014,Lionsgate,6.30078125
2014,FilmNation Entertainment,6.30078125
2014,Film4,6.30078125
2014,Demarest Films,6.30078125
2014,Paramount Pictures,6.19921875
2014,IAC Film,6.19921875
2014,Jax Media,6.19921875
2014,Universal Studios,6.30078125
2014,Imagine Films Entertainment,6.30078125
2014,Jagged Films,6.30078125
2014,Fox International Productions,4.69921875
2014,Sahara Productions,4.69921875
2014,Silvatar Media,4.69921875
2014,Jerry Bruckheimer Films,6.0
2014,Screen Gems,6.0
2014,LStar Capital,6.0
2014,Pallas Film,6.80078125
2014,CAB Productions,6.80078125
2014,C.G. Cinema,6.80078125
2014,The Combine,6.5
2014,Bluegrass Films,6.5
2014,Octagon Films,7.0
2014,Irish Film Board,7.0
2014,Reprisal Films,7.0
2014,Lipsync Productions,7.0
2014,Uncooperative Pictures,6.30078125
2014,XLrator Media,6.30078125
2014,Royal Pictures,6.30078125
2014,Lagniappe Films,5.69921875
2014,Unison Films,7.19921875
2014,Defender Films,7.19921875
2014,Funny or Die,7.19921875
2014,Kilburn Media,4.80078125
2014,Fewlas Entertainment,5.30078125
2014,Sigma Films Ltd.,6.8984375
2014,Quickfire Films,6.8984375
2014,Film4,6.8984375
2014,Lipsync Productions,6.8984375
2014,Rival Pictures,4.3984375
2014,Om Films,4.3984375
2014,IM Global,6.80078125
2014,Shoebox Films,6.80078125
2014,A24,6.80078125
2014,British Film Institute (BFI),6.80078125
2014,Film4,6.80078125
2014,Corniche Pictures,6.80078125
2014,Alcon Entertainment,6.80078125
2014,Color Force,6.80078125
2014,Boxing Cat Films,6.80078125
2014,Far Hills Pictures,5.1015625
2014,Atlantic Pictures (II),5.1015625
2014,Armian pictures,5.1015625
2014,Hollywood Media Bridge,3.099609375
2014,Voltage Pictures,3.099609375
2014,Picture Perfect Corp.,3.099609375
2014,Landscape Entertainment,5.5
2014,MICA Entertainment,5.5
2014,Vedette Finance,5.5
2014,Prominent Media Group,5.5
2014,IFC Films,5.30078125
2014,Silver Sail Entertainment,5.30078125
2014,Across Town Productions,5.30078125
2014,Arts+Labor,5.30078125
2014,Vertigo Entertainment,4.8984375
2014,Hammer Film Productions,4.8984375
2014,Alliance Films,4.8984375
2014,Talisman Productions,4.8984375
2014,Exclusive Media Group,4.8984375
2014,Cooper's Town Productions,5.19921875
2014,Park Pictures,5.19921875
2014,Shoestring Pictures,5.19921875
2014,Lionsgate,5.0
2014,Blumhouse Productions,5.0
2014,Principato-Young Entertainment,5.0
2014,Buena Vista,6.19921875
2014,Disney,6.19921875
2014,DiNovi Pictures,7.30078125
2014,Universal Studios,5.30078125
2014,Maxam,4.69921875
2014,Bad Hat Harry Productions,5.8984375
2014,Jeff Rice Films,5.8984375
2014,Casadelic Pictures,5.8984375
2014,Guerin-Adler-Scott Pictures,5.8984375
2014,Phase 4 Films,4.8984375
2014,Demarest Films,4.8984375
2014,SModcast Pictures,4.8984375
2014,A24,4.8984375
2014,Paramount Pictures,6.3984375
2014,Right of Way Films,6.3984375
2014,Bifrost Pictures,5.30078125
2014,The Bridge Finance Company,5.30078125
2014,Home Box Office (HBO),6.30078125
2014,La.Lune Entertainment,3.30078125
2014,Aeroplano,3.30078125
2014,BBC Films,6.6015625
2014,Lionsgate,6.6015625
2014,Unstoppable Entertainment,4.69921875
2014,thefyzz,4.69921875
2014,Tea Shop & Film Company,4.69921875
2014,Universal Pictures,5.80078125
2014,Blumhouse Productions,5.80078125
2014,IM Global,5.80078125
2014,Chambara Pictures,5.80078125
2014,Revelations Entertainment,5.8984375
2014,Lascaux Films,5.8984375
2014,Latitude Productions,5.8984375
2014,Automatik Entertainment,5.3984375
2014,Open Road Films,5.3984375
2014,River Road Entertainment,7.19921875
2014,John Wells Productions,7.19921875
2014,TriStar Pictures,6.1015625
2014,Screen Gems,6.1015625
2014,Roth Films,6.1015625
2014,Windy Hill Pictures,5.1015625
2014,Seraphim Films Inc.,5.1015625
2014,20th Century Fox Home Entertainment,5.19921875
2014,Anchor Bay Films,5.19921875
2014,Lleju Productions,5.19921875
2014,Movie Package Company (MPC),5.19921875
2014,Verso Entertainment,5.19921875
2014,PeaceOut Productions,5.8984375
2014,Sony Pictures Television,5.8984375
2014,International Traders,3.80078125
2014,Between The Eyes,3.80078125
2014,Vertigo Films,3.80078125
2014,Film Science,5.80078125
2014,Maybach Film Productions,5.80078125
2014,RT Features,5.80078125
2014,Tipping Point Productions,5.80078125
2014,Arenamedia,6.30078125
2014,Channel 4 Television Corporation,5.8984375
2014,Mattel Playground Productions,6.69921875
2014,KSM Film,5.3984375
2014,Participant Media,7.80078125
2014,HBO Documentary Films,7.80078125
2014,Praxis Films,7.80078125
2014,BBC Films,5.8984375
2014,Artemis Film,5.8984375
2014,Lionsgate,5.8984375
2014,Lipsync Productions,5.8984375
2014,The Bureau,5.8984375
2014,Disneynature,7.3984375
2014,Quickfire Films,5.6015625
2014,Gold Circle Films,5.6015625
2014,Blumhouse Productions,5.80078125
2014,Metro-Goldwyn-Mayer (MGM),5.80078125
2014,Ryan Murphy Productions,5.80078125
2014,Millennium Films,4.3984375
2014,Integral Film,5.6015625
2014,Prospero Pictures,5.6015625
2014,SBS Productions,5.6015625
2014,Sentient Entertainment,5.6015625
2014,BenderSpink,4.80078125
2014,Armory Films,4.80078125
2014,Sahamongkol Film International,6.19921875
2014,Dimension Films,6.19921875
2014,IM Global,6.19921875
2014,Automatik Entertainment,6.19921875
2014,Radius-TWC,6.19921875
2014,Thirteen Disciples,4.80078125
2014,Castle Rock Entertainment,5.69921875
2014,Envision Entertainment,5.69921875
2014,ASIG Productions,5.69921875
2014,Film4,6.1015625
2014,Lipsync Productions,6.1015625
2014,Thin Man Films,6.1015625
2014,Focus Features International (FFI),6.1015625
2014,France 3 Cinema,6.1015625
2014,2DS Productions,4.6015625
2014,Roman Empire,4.6015625
2014,Jumping Horse Film,5.30078125
2014,Elite Filmproduktion,5.30078125
2014,Two Oceans Production (TOP),5.30078125
2014,Copperheart Entertainment,5.30078125
2014,Entertainment One,5.30078125
2014,Dark Hero Studios,5.30078125
2014,British Broadcasting Corporation (BBC),6.80078125
2014,Endor Productions,6.80078125
2014,Voltage Pictures,5.19921875
2014,ArtImage Entertainment,5.19921875
2014,Scooty Woop Entertainment,5.19921875
2014,Kintop Pictures,5.80078125
2014,Angry Films,5.80078125
2014,Preger Entertainment,5.80078125
2014,Myriad Pictures,6.3984375
2014,Unison Films,6.3984375
2014,Kim and Jim Productions,6.3984375
2014,Division Films,6.3984375
2014,Dreambridge Films,6.3984375
2014,Abbolita Productions,4.80078125
2014,Starstream Entertainment,4.80078125
2014,Destro Films,4.80078125
2014,A24,4.80078125
2014,Participant Media,4.5
2014,Imagenation Abu Dhabi FZ,4.5
2014,Dynamo,4.5
2014,Apaches Entertainment,4.5
2014,XYZ Films,4.5
2014,Blondie Girl Productions,6.1015625
2014,Alcon Entertainment,7.1015625
2014,Blue Sky Films,7.1015625
2014,Black Label Media,7.1015625
2014,Mandalay Vision,5.69921875
2014,ANA Media,5.69921875
2014,CB Productions,5.69921875
2014,Wilmor Entertainment,5.69921875
2014,Brookstreet Pictures,4.8984375
2014,Screen Australia,5.80078125
2014,4Cows,5.80078125
2014,Cherub Films,5.80078125
2014,Magnet Releasing,5.3984375
2014,Drafthouse Films,5.3984375
2014,Timpson Films,5.3984375
2014,The Asylum,4.69921875
2014,Syfy,4.69921875
2014,Parts and Labor,6.3984375
2014,Mm...Buttered Panini Productions,6.3984375
2014,Charlie Guidance,6.3984375
2014,Vertigo Films,6.1015625
2014,Exxodus Pictures,3.599609375
2014,Maipo Film- og TV Produksjon,5.3984375
2014,Kanakna Productions,6.30078125
2014,Otomatic,6.30078125
2014,Twenty Four 9 Films,6.30078125
2014,Wellington Films,5.69921875
2014,Kinokultas,5.69921875
2014,Mad Chance,5.0
2014,Starboard Entertainment,5.0
2014,Constantin Film,4.8984375
2014,Summit Entertainment,4.8984375
2014,Regency Enterprises,4.8984375
