release_year,director,vote_average
2014,Jen Soska,5.3984375
2014,Aharon Keshales,5.3984375
2014,Navot Papushado,5.3984375
2014,Julian Gilbey,5.3984375
2014,Dennison Ramalho,5.3984375
2014,Jerome Sable,5.3984375
2014,Robert Morgan,5.3984375
2014,Hajime Ohata,5.3984375
2014,SÃ´ichi Umezawa,5.3984375
2014,Alejandro BruguÃ©s,5.3984375
2014,Todd Rohal,5.3984375
2014,Julian Barratt,5.3984375
2014,Jim Hosking,5.3984375
2014,Robert Boocheck,5.3984375
2014,Marvin Kren,5.3984375
2014,Juan MartÃ­nez Moreno,5.3984375
2014,Steven Kostanski,5.3984375
2014,Anthony C. Ferrante,4.69921875
2014,Ira Sachs,6.3984375
2014,Max Giwa,6.1015625
2014,Dania Pasquini,6.1015625
2014,Ajmal Zaheer Ahmad 	,3.599609375
2014,Liv Ullmann,5.3984375
2014,Dominique Deruddere,6.30078125
2014,Emilis Velyvis,5.69921875
2014,Tim Garrick,5.0
2014,Valeri Milev,4.8984375
2014,Shira Piven,5.69921875
2014,Jabbar Raisani,4.1015625
2014,Courteney Cox,6.0
2014,Ned Benson,6.1015625
2014,Ruba Nadda,5.3984375
2014,Christopher Smith,6.5
2014,Mikael Salomon,5.30078125
2014,Christopher Ray,4.19921875
2014,Peter Howitt,5.5
2014,Michael Winterbottom,4.19921875
2014,Tyler Perry,6.0
2014,Kate Barker-Froyland,5.69921875
2014,Uwe Boll,5.6015625
2014,Ana Lily Amirpour,7.0
2014,Shawn Christensen,5.8984375
2014,Clif Prowse,6.1015625
2014,Derek Lee,6.1015625
2014,Richard Rich,5.6015625
2014,Bille Woodruff,5.30078125
2014,Gina Prince-Bythewood,6.8984375
2014,Jesse Zwick,6.5
2014,Alex Zamm,6.1015625
2014,Pascal Chaumeil,6.19921875
2014,Ian Kessner,4.80078125
2014,Lucas Belvaux,6.0
2014,Dallas Richard Hallam,4.5
2014,Patrick Horvath,4.5
2014,Andrew Erwin,5.69921875
2014,Jon Erwin,5.69921875
2014,Ethan Spaulding,6.80078125
2014,Dave Green,5.69921875
2014,Dito Montiel,5.6015625
2014,Ernie Barbarash,5.3984375
2014,VÃ­ctor GarcÃ­a,5.19921875
2014,Casper Van Dien,5.0
2014,Stuart Murdoch,6.69921875
2014,Mark Young,4.8984375
2014,Scott Wheeler,3.80078125
2014,Jake Paltrow,5.3984375
2014,Ryan Phillippe,5.30078125
2014,Mikael Salomon,4.8984375
2014,Gillian Robespierre,6.69921875
2014,Ishi Rudell,6.69921875
2014,Jayson Thiessen,6.69921875
2014,Mario Van Peebles,3.80078125
2014,Jerome Sable,5.30078125
2014,Jim Weedon,5.6015625
2014,Glenn Miller,3.900390625
2014,Alan White,5.1015625
2014,Jason Friedberg,3.80078125
2014,Aaron Seltzer,3.80078125
2014,Rupert Wyatt,5.6015625
2014,Allan Ungar,5.3984375
2014,Sergio Mimica-Gezzan,5.19921875
2014,James Mottern,3.900390625
2014,Barry Levinson,4.69921875
2014,Julian Gilbey,6.0
2014,Jason Momoa,5.30078125
2014,Don McKellar,6.69921875
2014,Mark Hartley,7.19921875
2014,David Gordon Green,6.5
2014,Scott Foley,5.30078125
2014,Colin Minihan,4.6015625
2014,Mac Carter,5.1015625
2014,Lisa Cholodenko,7.1015625
2014,Kevin Kolsch,5.80078125
2014,Dennis Widmyer,5.80078125
2014,Sebastian del Amo,5.30078125
2014,Leon Gast,6.6015625
2014,Ryan Moore,6.6015625
2014,Takashi Shimizu,4.30078125
2014,Malek Akkad,4.69921875
2014,Victor Levin,7.1015625
2014,James D. Rolfe,5.80078125
2014,Kevin Finn,5.80078125
2014,Zak Hilditch,6.1015625
2014,JenÃ©e LaMarque,5.8984375
2014,David Hewlett,4.0
2014,Deborah Chow,6.3984375
2014,Gabriel Range,5.8984375
2014,Richard Ramsey,6.0
2014,Brian Horiuchi,4.80078125
2014,Richard LaGravenese,5.3984375
2014,Geoff Moore,5.8984375
2014,David Posamentier,5.8984375
2014,Kaare Andrews,4.6015625
2014,Ned Benson,6.3984375
2014,Cary Murnion,5.19921875
2014,Jonathan Milott,5.19921875
2014,Daniel Simpson,4.69921875
2014,Zach Lipovsky,3.900390625
2014,Rob Pearlstein,5.6015625
2014,Antony Smith,5.0
2014,John Stockwell,6.30078125
2014,Keith Parmer,4.3984375
2014,Michael Radford,6.5
2014,Marc Lawrence,5.80078125
2014,Kelly Dolen,6.19921875
2014,Helen Hunt,5.8984375
2014,James Napier Robertson,4.3984375
2014,Kiah Roache-Turner,6.0
2014,Harold Cronk,6.1015625
2014,Brian Falk,6.5
2014,Damon Gameau,6.3984375
2014,Chris Nelson,5.6015625
2014,Travis Oates,4.1015625
2014,Richard Gray,5.0
2014,Zak Knutson,7.69921875
2014,Don Michael Paul,5.5
2014,Romain Basset,5.1015625
2014,Nacho Vigalondo,4.19921875
2014,Marcel Sarmiento,4.19921875
2014,Gregg Bishop,4.19921875
2014,Justin Benson,4.19921875
2014,Aaron Moorhead,4.19921875
2014,Todd Lincoln ,4.19921875
2014,Sam Esmail,6.69921875
2014,Charlie McDowell,6.80078125
2014,Jeff Chan,4.69921875
2014,Ivan Kavanagh,5.69921875
2014,Joseph Hahn,5.0
2014,Madellaine Paxson,7.3984375
2014,Ryan Murphy,7.80078125
2014,Riley Stearns,6.80078125
2014,Matt Bettinelli-Olpin,4.5
2014,Tyler Gillett,4.5
2014,Fabrice Du Welz,5.30078125
2014,Amy Berg,5.6015625
2014,Daniel Barber,4.80078125
2014,Matt Drummond,4.30078125
2014,Greg Carter,3.80078125
2014,Brian O'Malley,5.3984375
2014,Luke Matheny,4.8984375
2014,Peter DeLuise,5.5
2014,Andrew Lau,5.19921875
2014,Andrew Loo,5.19921875
2014,Stephen Lance,5.6015625
2014,Paul Katis,5.80078125
2014,Ellie Kanner,3.69921875
2014,Justin Simien,6.19921875
2014,Aaron Katz,5.80078125
2014,Martha Stephens,5.80078125
2014,Matthew Saville,5.1015625
2014,Shinji Aramaki,6.3984375
2014,Michael S. Ojeda,5.6015625
2014,Richard Laxton,6.1015625
2014,Declan O'Brien,4.3984375
2014,Mark Atkins,3.0
2014,Brandon Vietti,6.19921875
2014,Chris Sun,4.6015625
2014,Jeremy Snead,6.0
2014,Eduardo SÃ¡nchez,4.5
2014,Israel Horovitz,6.0
2014,Clare Lewins,6.6015625
2014,Charles-Olivier Michaud,5.6015625
2014,James Kondelik,2.400390625
2014,William H. Macy,7.1015625
2014,Mark Raso,6.6015625
2014,Siddharth Anand,6.19921875
2014,Wych Kaosayananda,4.19921875
2014,Uli Edel,7.1015625
2014,Jay Martin,5.0
2014,Nils Tavernier,7.0
2014,Steve James,7.69921875
2014,Susanna Fogel,6.1015625
2014,Peter Cornwell,4.8984375
2014,AdriÃ¡n GarcÃ­a Bogliano,5.6015625
2014,Carlos Marques-Marcet,6.19921875
2014,Bryan Bertino,4.1015625
2014,Keoni Waxman,4.8984375
2014,Claudia Myers,6.19921875
2014,Chris Dowling,7.19921875
2014,Thomas S. Hammock,5.5
2014,Todd Douglas Miller,7.0
2014,Frank Whaley,7.3984375
2014,Sara Colangelo,5.0
2014,Mike Myers,7.6015625
2014,Beth Aala,7.6015625
2014,Brian Knappenberger,7.80078125
2014,Todd Wilderman,6.80078125
2014,Juan Pablo Buscarini,4.8984375
2014,Karen Moncrieff,6.1015625
2014,Leo Riley,6.19921875
2014,Christopher Denham,5.1015625
2014,Orlando von Einsiedel,7.8984375
2014,Dan Storey,7.8984375
2014,Ravi Dhar,2.80078125
2014,Riad Sattouf,5.19921875
2014,Matty Beckerman,4.6015625
2014,Jamin Winans,6.1015625
2014,Bruce Timm,7.6015625
2014,Luke Moran,5.8984375
2014,Alex Ranarivelo,5.30078125
2014,Carol Morley,4.80078125
2014,Greg Francis,5.5
2014,Tommy Avallone,6.19921875
2014,Patrick Brice,5.8984375
2014,Dustin Marcellino,5.0
2014,Karen Leigh Hopkins,4.6015625
2014,Deon Taylor,5.80078125
2014,Joshua Oppenheimer,7.80078125
2014,Brian A Miller,4.69921875
2014,Martin Weisz,6.69921875
2014,David Ryan Keith,3.80078125
2014,Pascale Ferran,5.0
2014,Mamat Khalid,3.400390625
2014,Paul Hoen,5.80078125
2014,Claudia Llosa,5.1015625
2014,Don Michael Paul,5.3984375
2014,John Lyde,4.8984375
2014,Roel ReinÃ©,4.69921875
2014,Allison Burnett,5.3984375
2014,Richard Bates Jr.,5.1015625
2014,Abel Ferrara,5.5
2014,Tyler Measom,7.1015625
2014,Justin Weinstein,7.1015625
2014,Gun Ho Jang,5.80078125
2014,Giancarlo Volpe,5.80078125
2014,Patrick Morris,5.19921875
2014,Neil Nightingale,5.19921875
2014,Olly Blackburn,6.1015625
2014,Ronnie Thompson,5.19921875
2014,Richard Raymond,6.5
2014,Jen Soska,4.1015625
2014,Sylvia Soska,4.1015625
2014,John Boorman,6.0
2014,Angus MacLachlan,5.19921875
2014,Elaine Constantine,4.69921875
2014,Paul Wilmshurst,7.8984375
2014,Hong Khaou,7.1015625
2014,Robert Hall,4.1015625
2014,Josh Lowell,7.8984375
2014,Peter Mortimer,7.8984375
2014,Nick Rosen,7.8984375
2014,Kenny Leon,6.30078125
2014,Matthew A. Brown,4.80078125
2014,Stanley M. Brooks,5.5
2014,Jonathan English,5.30078125
2014,Jeff Tremaine,5.80078125
2014,Jack Heller,5.19921875
2014,Jake Hoffman,6.5
2014,Bertrand Bonello,5.80078125
2014,Joey Ansah,6.3984375
2014,Carter Smith,5.8984375
2014,Jeremy Berg,3.30078125
2014,Lowell Dean,4.5
2014,Nicholas McCarthy,4.69921875
2014,Sean Evans,6.8984375
2014,Roger Waters,6.8984375
2014,Jen McGowan,5.8984375
2014,Casey La Scala,4.30078125
2014,Ben Demaree,5.30078125
2014,Jeff Preiss,4.80078125
2014,Roger Allers,7.30078125
2014,Kevin O'Neill,3.69921875
2014,Ben Kellett,5.19921875
2014,Alex Ross Perry,5.8984375
2014,Gren Wells,6.8984375
2014,Pierre Salvadori,4.8984375
2014,Gabe Polsky,7.19921875
2014,Joe Berlinger,6.0
2014,Jack Bryan,4.6015625
2014,Jon Stewart,6.6015625
2014,Chiang Chin-Lin,6.3984375
2014,Rachid Bouchareb,6.1015625
2014,Gerard Johnson,4.69921875
2014,Alexander Yellen,4.80078125
2014,Charles BinamÃ©,7.3984375
2014,Blaine Thurier,4.30078125
2014,Alex Zamm,5.3984375
2014,Brian Brough,5.69921875
2014,Brett Simmons,4.5
2014,Simon Helberg,4.80078125
2014,Jocelyn Towne,4.80078125
2014,David Wain,5.19921875
2014,Paul Tarnopol,2.400390625
2014,Rudy Bednar,7.19921875
2014,Seth Grossman,3.80078125
2014,Sean Mullin,5.8984375
2014,Roger Spottiswoode,4.8984375
2014,Tim Hill,5.30078125
2014,David Salzberg,6.5
2014,Christian Tureaud,6.5
2014,ÃdÃ¡m CsÃ¡szi,7.19921875
2014,Patrick McManus,4.6015625
2014,Matt Berman,5.1015625
2014,Nate Cash,7.80078125
2014,Fatih Akin,6.8984375
2014,Agnieszka Holland,6.1015625
2014,Joe Swanberg,5.3984375
2014,John Alexander,6.5
2014,Bruce MacDonald,4.5
2014,Stephen Daldry,8.1015625
2014,Brett Sullivan,8.1015625
2014,Rodrigo GarcÃ­a,6.6015625
2014,Isaac Feder,5.1015625
2014,Andrew Levitas,5.5
2014,Julian Farino,7.6015625
2014,Nick Lyon,4.1015625
2014,Michael Hewitt,7.69921875
2014,Dermot Lavery,7.69921875
2014,Kelsey Mann,6.8984375
2014,Peter Hewitt,5.19921875
2014,Simon Cellan Jones,6.69921875
2014,Anton King,5.30078125
2014,Christian E. Christiansen,4.80078125
2014,Shannon Hartman,7.3984375
2014,Jay Karas,7.5
2014,Gabe Turner,5.3984375
2014,Jordan Vogt-Roberts,6.3984375
2014,AndrÃ© Singer,7.5
2014,Chapman Way,7.19921875
2014,Maclain Way,7.19921875
2014,Jared Cohn,5.1015625
2014,Nicholas Mross,6.80078125
2014,Marco Polo Constandse,6.69921875
2014,Doug Campbell,6.0
2014,David Cross,4.8984375
2014,J.C. Khoury,5.69921875
2014,Shane Dawson,4.1015625
2014,Robert Kenner,7.3984375
2014,FrÃ©dÃ©ric Schoendoerffer,5.19921875
2014,Christian Larson,7.6015625
2014,Mo Ali,6.5
2014,Zak Penn,6.69921875
2014,Alastair Orr,4.6015625
2014,Pradeep Sarkar,6.69921875
2014,Amelle Chahbi,5.5
2014,Mia Hansen-LÃ¸ve,5.3984375
2014,Darin Scott,4.69921875
2014,Rik Swartzwelder,6.6015625
2014,Manny Rodriguez,7.0
2014,Jay Lavender,7.0
2014,Shashanka Ghosh,6.69921875
2014,Des Doyle,6.30078125
2014,Ryan Little,4.8984375
2014,Joe Johnston,4.8984375
2014,Nickolas Dylan Rossi,6.80078125
2014,Sebastian Junger,6.80078125
2014,Dylan Baker,6.0
2014,Eddie Martin,7.3984375
2014,Kostas Ouzas,3.900390625
2014,Nick Kozakis,3.900390625
2014,CÃ©dric Kahn,6.0
2014,Jennifer M. Kroot,6.5
2014,One9,6.8984375
2014,Michael G. Bartlett,3.400390625
2014,J.C. Calciano,6.1015625
2014,Joseph J. Lawson,5.19921875
2014,Mauro Lima,6.0
2014,John Curran,7.0
2014,Jillian Schlesinger,7.19921875
2014,Lance Bangs,6.6015625
2014,Chris Carter,6.5
2014,Michael Winterbottom,6.30078125
2014,Toa Fraser,6.0
2014,Tomek Baginski,6.8984375
2014,David Storey,5.3984375
2014,Jesse Moss,6.80078125
2014,Nick Willing,4.1015625
2014,Kurt Engfehr,6.5
2014,Sebastian Dehnhardt,6.80078125
2014,Audrey Cummings,5.5
2014,Nicolas Castro,6.0
2014,David Dhawan,5.80078125
2014,David Gregory,7.1015625
2014,Shaad Ali,5.19921875
2014,Sacha Bennett,4.8984375
2014,Paul Dugdale,8.296875
2014,Alex Holmes,6.69921875
2014,Marina Rice Bader,4.19921875
2015,Colin Trevorrow,6.5
2015,George Miller,7.1015625
2015,Robert Schwentke,6.30078125
2015,J.J. Abrams,7.5
2015,James Wan,7.30078125
2015,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,7.19921875
2015,Alan Taylor,5.80078125
2015,Ridley Scott,7.6015625
2015,Kyle Balda,6.5
2015,Pierre Coffin,6.5
2015,Pete Docter,8.0
2015,Sam Mendes,6.19921875
2015,Lana Wachowski,5.19921875
2015,Lilly Wachowski,5.19921875
2015,Alex Garland,7.6015625
2015,Chris Columbus,5.80078125
2015,Joss Whedon,7.3984375
2015,Quentin Tarantino,7.3984375
2015,Olivier Megaton,6.1015625
2015,Peyton Reed,7.0
2015,Kenneth Branagh,6.80078125
2015,Francis Lawrence,6.5
2015,Brad Bird,6.19921875
2015,Antoine Fuqua,7.30078125
2015,Brad Peyton,6.1015625
2015,Sam Taylor-Johnson,5.30078125
2015,Adam McKay,7.30078125
2015,Christopher McQuarrie,7.1015625
2015,Seth MacFarlane,6.30078125
2015,Matthew Vaughn,7.6015625
2015,Tom McCarthy,7.80078125
2015,Wes Ball,6.3984375
2015,Bill Condon,6.3984375
2015,Neill Blomkamp,6.6015625
2015,Elizabeth Banks,6.80078125
2015,Steven Spielberg,7.1015625
2015,Rob Letterman,6.19921875
2015,Lenny Abrahamson,8.0
2015,Afonso Poyart,6.19921875
2015,Peter Sohn,6.6015625
2015,Jaume Collet-Serra,6.30078125
2015,John Crowley,7.30078125
2015,F. Gary Gray,7.69921875
2015,Breck Eisner,5.6015625
2015,Danny Boyle,6.8984375
2015,Guy Ritchie,7.0
2015,Lee Toland Krieger,7.30078125
2015,Ilya Naishuller,5.8984375
2015,Tim Johnson,6.8984375
2015,Jake Schreier,6.19921875
2015,Simon West,5.30078125
2015,Yorgos Lanthimos,6.6015625
2015,Todd Haynes,7.1015625
2015,Nancy Meyers,7.1015625
2015,Baltasar KormÃ¡kur,6.69921875
2015,David O. Russell,6.3984375
2015,Ericson Core,5.5
2015,John Wells,6.30078125
2015,Tarsem Singh,6.19921875
2015,David Koepp,5.30078125
2015,Tom Hooper,7.30078125
2015,Michael Mann,5.0
2015,Denis Villeneuve,7.1015625
2015,Josh Trank,4.3984375
2015,Robert Eggers,5.80078125
2015,Paul Feig,6.8984375
2015,Glenn Ficarra,6.69921875
2015,John Requa,6.69921875
2015,Aleksander Bach,5.5
2015,Ron Howard,6.3984375
2015,James McTeigue,5.3984375
2015,Ryan Coogler,7.30078125
2015,Judd Apatow,6.1015625
2015,Gavin Hood,7.19921875
2015,Brian Helgeland,6.69921875
2015,Jean-Baptiste LÃ©onetti,5.5
2015,Joe Wright,5.8984375
2015,Anne K. Black,5.1015625
2015,Alfonso Gomez-Rejon,7.69921875
2015,Steve Martino,6.3984375
2015,Peter Landesman,6.8984375
2015,Jonathan Levine,6.1015625
2015,Eli Roth,4.80078125
2015,"George Tillman, Jr.",7.30078125
2015,Genndy Tartakovsky,6.80078125
2015,Jessie Nelson,5.30078125
2015,Robert Zemeckis,6.80078125
2015,Daniel Benmayor,5.8984375
2015,John Francis Daley,6.1015625
2015,Jonathan M. Goldstein,6.1015625
2015,Gil Kenan,5.0
2015,Henry Hobson,5.1015625
2015,Drake Doremus,5.6015625
2015,Daniel Espinosa,5.8984375
2015,Joel Edgerton,6.6015625
2015,Sean Anders,5.69921875
2015,A. Todd Smith,5.3984375
2015,Brian A Miller,4.1015625
2015,Mark Osborne,7.5
2015,Walt Becker,5.69921875
2015,Jocelyn Moorhouse,6.8984375
2015,Ari Sandel,6.80078125
2015,Ciaran Foy,5.5
2015,Andy Fickman,5.30078125
2015,Chris Buck,7.0
2015,Jennifer Lee,7.0
2015,Ben Wheatley,5.3984375
2015,Rob Cohen,3.900390625
2015,Bharat Nalluri,5.6015625
2015,Doug Ellin,6.19921875
2015,Jeremy Garelick,6.5
2015,Christopher B. Landon,6.19921875
2015,M. Night Shyamalan,5.8984375
2015,Scott Cooper,6.30078125
2015,Scott Mann,5.3984375
2015,Michael Dougherty,5.8984375
2015,Gilles Paquet-Brenner,5.69921875
2015,John Erick Dowdle,6.69921875
2015,Rick Famuyiwa,7.30078125
2015,Nima Nourizadeh,5.8984375
2015,Simon Curtis,7.30078125
2015,Mike Elliott,4.5
2015,Jason Moore,5.8984375
2015,Dean Israelite,6.30078125
2015,Terry Jones,5.80078125
2015,Camille Delamarre,5.30078125
2015,Guillermo del Toro,6.3984375
2015,Joe Lynch,5.1015625
2015,Gregory Jacobs,6.30078125
2015,Gregory Plotkin,5.0
2015,John Maclean,6.6015625
2015,Jay Roach,7.19921875
2015,Billy Ray,6.19921875
2015,Noah Baumbach,6.3984375
2015,Paul Tibbitt,5.69921875
2015,Rupert Goold,6.0
2015,Boaz Yakin,7.0
2015,Mark Burton,6.8984375
2015,Richard Starzack,6.8984375
2015,Joachim Trier,6.30078125
2015,Fernando LeÃ³n de Aranoa,6.30078125
2015,Pierre Morel,5.6015625
2015,Levan Gabriadze,5.6015625
2015,Anne Fletcher,5.5
2015,Leigh Whannell,6.30078125
2015,Craig Zobel,5.5
2015,Colin Teague,4.5
2015,Nicholas Hytner,5.8984375
2015,Paul McGuigan,5.5
2015,Gerado Olivares,7.5
2015,Otmar Penker,7.5
2015,Duke Johnson,6.69921875
2015,Charlie Kaufman,6.69921875
2015,S. Craig Zahler,6.30078125
2015,Alejandro AmenÃ¡bar,5.19921875
2015,Edward Zwick,6.6015625
2015,Matt Brown,7.1015625
2015,Stephen S. Campanelli,5.80078125
2015,Marielle Heller,6.80078125
2015,Uli Edel,5.30078125
2015,Marjane Satrapi,6.0
2015,Kazuaki Kiriya,6.30078125
2015,Matteo Garrone,5.69921875
2015,Woody Allen,6.1015625
2015,Werner Herzog,6.0
2015,Jonathan Demme,5.5
2015,Catherine Hardwicke,7.19921875
2015,David Sandberg,7.69921875
2015,David M. Rosenthal,5.6015625
2015,Luca Guadagnino,5.80078125
2015,Noah Baumbach,5.8984375
2015,Etan Cohen,5.8984375
2015,Daniel Alfredson,5.80078125
2015,Frank Coraci,4.80078125
2015,Kriv Stenders,5.1015625
2015,Patricia Riggen,5.80078125
2015,Sarah Gavron,7.1015625
2015,Andrew Haigh,6.0
2015,Max Joseph,6.19921875
2015,Kyle Newman,5.5
2015,Justin Kurzel,6.3984375
2015,Steven C. Miller,4.19921875
2015,Mary Agnes Donoghue,5.19921875
2015,Kenny Ortega,6.69921875
2015,Sean Mewshaw,6.6015625
2015,Thomas Vinterberg,6.8984375
2015,James Ponsoldt,7.30078125
2015,John Madden,6.3984375
2015,Alejandro Monteverde,7.1015625
2015,Brandon Vietti,6.3984375
2015,Atom Egoyan,7.69921875
2015,Cameron Crowe,5.19921875
2015,David O. Russell,3.599609375
2015,Stephen Greene,3.599609375
2015,Ian Kirby,5.30078125
2015,David Gordon Green,5.69921875
2015,Patricia Rozema,5.1015625
2015,Karyn Kusama,6.3984375
2015,Andrew Renzi,4.5
2015,David Feiss,5.6015625
2015,Jon Watts,5.5
2015,William Monahan,4.30078125
2015,Leslye Headland,6.19921875
2015,Jon Cassar,5.6015625
2015,Asif Kapadia,7.5
2015,Sophie Barthes,5.30078125
2015,Corin Hardy,4.8984375
2015,Zeke Norton,5.5
2015,Paul Hyett,4.8984375
2015,Peter Sollett,7.1015625
2015,Ben Palmer,6.5
2015,Gaspar NoÃ©,4.69921875
2015,James Vanderbilt,6.3984375
2015,Fouad Mikati,5.0
2015,Dan Fogelman,6.6015625
2015,Barry Levinson,5.1015625
2015,Gabriele Muccino,7.0
2015,Michael Showalter,6.6015625
2015,Mark Neveldine,4.5
2015,Ramin Bahrani,6.80078125
2015,Steve Pink,5.0
2015,Terrence Malick,5.69921875
2015,David Gordon Green,5.0
2015,Ryan Fleck,5.69921875
2015,Anna Boden,5.69921875
2015,Matt Osterman,4.19921875
2015,James Ford Murphy,7.30078125
2015,Christian Cantamessa,4.69921875
2015,John Lyde,5.0
2015,Wayne Blair,5.8984375
2015,Wim Wenders,5.1015625
2015,Miguel Ãngel Vivas,5.30078125
2015,Brady Corbet,3.599609375
2015,Ken Kwapis,5.3984375
2015,Jon Watts,5.19921875
2015,David Gelb,4.8984375
2015,Jay Oliva,6.80078125
2015,Elizabeth Allen Rosenbaum,5.3984375
2015,Ken Scott,4.8984375
2015,Ryan Gosling,5.69921875
2015,Brett Morgen,7.5
2015,Paul Gross,5.69921875
2015,Jackie Earle Haley,5.8984375
2015,Anton Corbijn,5.8984375
2015,Niki Caro,7.3984375
2015,Michael Petroni,5.3984375
2015,Morgan Matthews,6.0
2015,Anthony Burns,4.8984375
2015,Toby Genkel,5.69921875
2015,Sean McCormack,5.69921875
2015,Sheldon Wilson,4.1015625
2015,Jill Bauer,5.8984375
2015,Ronna Gradus,5.8984375
2015,Travis Cluff,5.0
2015,Chris Lofing,5.0
2015,Neil LaBute,4.80078125
2015,R.D. Braunstein,5.0
2015,Michael Almereyda,6.8984375
2015,Angelina Jolie,5.3984375
2015,Andrew Erwin,6.80078125
2015,Jon Erwin,6.80078125
2015,Sheldon Wilson,5.1015625
2015,Kevin Greutert,5.5
2015,Chad Burns,6.19921875
2015,Anders Morgenthaler,4.0
2015,Robert Duvall,4.1015625
2015,Ron Scalpello,5.0
2015,Ross Duffer,6.5
2015,Matt Duffer,6.5
2015,Tom Gianas,4.30078125
2015,Ross Shuman,4.30078125
2015,Jon Wright,4.8984375
2015,Roel ReinÃ©,4.69921875
2015,Rick Morales,6.80078125
2015,Sean McNamara,6.6015625
2015,David Burris,5.80078125
2015,Anthony DiBlasi,5.6015625
2015,Bernard Rose,4.5
2015,Matthew Heineman,7.5
2015,Jason Friedberg,4.3984375
2015,Aaron Seltzer,4.3984375
2015,Antoine Bardou-Jacquet,6.0
2015,Spike Lee,5.8984375
2015,Craig Moss,5.80078125
2015,Gary Rydstrom,6.1015625
2015,Mike Binder,6.69921875
2015,Zach Lipovsky,4.8984375
2015,Jason Lei Howden,6.5
2015,Sam Liu,6.8984375
2015,Marc Abraham,5.6015625
2015,Andrew Niccol,5.69921875
2015,Roxanne Benjamin,6.0
2015,David Bruckner,6.0
2015,Patrick Horvath,6.0
2015,Chad Villella,6.0
2015,Matt Bettinelli-Olpin,6.0
2015,Tyler Gillett,6.0
2015,Justin Martinez,6.0
2015,Radio Silence,6.0
2015,Tim Russ,4.1015625
2015,Craig Macneill,6.1015625
2015,Josh Cooley,7.30078125
2015,Stephen Frears,5.8984375
2015,Charles Stone III,5.19921875
2015,Todd Strauss-Schulson,6.6015625
2015,Jason Krawczyk,6.30078125
2015,Sofia Coppola,5.3984375
2015,Owen Harris,5.5
2015,Simon Hung,3.5
2015,Jon M. Chu,5.69921875
2015,Pamela Romanowsky,4.80078125
2015,David Hackl,5.0
2015,Michael Moore,7.19921875
2015,Cary Fukunaga,7.5
2015,Grant Harvey,5.6015625
2015,Steven Hoban,5.6015625
2015,Brett Sullivan,5.6015625
2015,Terence Davies,7.1015625
2015,Jacob Gentry,5.30078125
2015,Nick Robertson,5.5
2015,Will Canon,5.0
2015,Robert Carlyle,5.69921875
2015,Peter Strickland,5.80078125
2015,April Mullen,4.3984375
2015,Marya Cohn,6.19921875
2015,Jeremy M. Inman,3.80078125
2015,Andrew Mogel,4.19921875
2015,Jarrad Paul,4.19921875
2015,Howy Parkins,5.8984375
2015,Julian Jarrold,6.19921875
2015,Christopher Leone,6.1015625
2015,Robert Budreau,6.80078125
2015,William Kaufman,5.69921875
2015,Darren Lynn Bousman,5.30078125
2015,Axelle Carolyn,5.30078125
2015,Adam Gierasch,5.30078125
2015,Andrew Kasch,5.30078125
2015,Neil Marshall,5.30078125
2015,Lucky McKee,5.30078125
2015,Ryan Schifrin,5.30078125
2015,Mike Mendez,5.30078125
2015,Dave Parker,5.30078125
2015,John Skipp,5.30078125
2015,Paul Solet,5.30078125
2015,Ken Sanzel,4.3984375
2015,Obin Olson,5.3984375
2015,Amariah Olson,5.3984375
2015,Tom Six,3.5
2015,Aaron Moorhead,6.5
2015,Justin Benson,6.5
2015,Adam Massey,4.8984375
2015,Ted Geoghegan,5.5
2015,Dan Fraga,7.0
2015,William Lau,7.0
2015,Christopher Ray,3.80078125
2015,Stanton Barrett,3.30078125
2015,Michael Bafaro,3.599609375
2015,Will Slocombe,5.8984375
2015,Kevin Goetz,5.0
2015,Michael Goetz,5.0
2015,Matthew Leutwyler,6.1015625
2015,Erik Canuel,6.5
2015,Oren Peli,4.3984375
2015,John Baumgartner,3.69921875
2015,Austin Stark,4.80078125
2015,Ariel Kleiman,5.80078125
2015,Peter DeLuise,7.19921875
2015,Kim Farrant,5.0
2015,Tony McNamara,5.8984375
2015,Christopher Zalla,5.3984375
2015,Anthony Wonke,6.5
2015,Alex Gibney,7.80078125
2015,Mora Stephens,5.5
2015,Ryan Little,4.8984375
2015,FranÃ§ois Simard,6.6015625
2015,Anouk Whissell,6.6015625
